TPRA1	hsa-miR-6825-5p	Activation
TPRA1	hsa-miR-7976	Activation
TPST2	hsa-miR-548j-3p	Activation
TPST2	hsa-miR-548j-5p	Activation
TRAF2	hsa-miR-4479	Activation
TRIB2	hsa-miR-3125	Activation
TRIM28	hsa-miR-6807-3p	Activation
TRIM28	hsa-miR-6807-5p	Activation
TRMT2A	hsa-miR-6816-3p	Activation
TRMT2A	hsa-miR-6816-5p	Activation
TRPC6	hsa-miR-3920	Activation
TRPM1	hsa-miR-211-3p	Activation
TRPM1	hsa-miR-211-5p	Activation
TRPM3	hsa-miR-204-3p	Activation
TRPM3	hsa-miR-204-5p	Activation
TRRAP	hsa-miR-3609	Activation
TTC21A	hsa-miR-6822-3p	Activation
TTC21A	hsa-miR-6822-5p	Activation
TTC27	hsa-miR-4765	Activation
TTF2	hsa-miR-942-3p	Activation
TTF2	hsa-miR-942-5p	Activation
TUFM	hsa-miR-4721	Activation
TUFT1	hsa-miR-554	Activation
TWISTNB	hsa-miR-3146	Activation
UBAC2	hsa-miR-623	Activation
UBTF	hsa-miR-6782-3p	Activation
UBTF	hsa-miR-6782-5p	Activation
UCKL1	hsa-miR-647	Activation
UGCG	hsa-miR-4668-3p	Activation
UGCG	hsa-miR-4668-5p	Activation
UGT8	hsa-miR-577	Activation
UHRF1	hsa-miR-4747-3p	Activation
UHRF1	hsa-miR-4747-5p	Activation
ULK3	hsa-miR-6882-3p	Activation
ULK3	hsa-miR-6882-5p	Activation
UMPS	hsa-miR-544b	Activation
USP20	hsa-miR-6855-3p	Activation
USP20	hsa-miR-6855-5p	Activation
VGLL1	hsa-miR-934	Activation
VPS39	hsa-miR-627-3p	Activation
VPS39	hsa-miR-627-5p	Activation
VTI1A	hsa-miR-4295	Activation
VWA5B2	hsa-miR-1224-3p	Activation
VWA5B2	hsa-miR-1224-5p	Activation
VWA8	hsa-miR-5006-3p	Activation
VWA8	hsa-miR-5006-5p	Activation
WDR1	hsa-miR-3138	Activation
WDR26	hsa-miR-4742-3p	Activation
WDR26	hsa-miR-4742-5p	Activation
WDR44	hsa-miR-1277-3p	Activation
WDR44	hsa-miR-1277-5p	Activation
WDR46	hsa-miR-6873-3p	Activation
WDR46	hsa-miR-6873-5p	Activation
WDR82	hsa-let-7g-3p	Activation
WDR82	hsa-let-7g-5p	Activation
WDR91	hsa-miR-6509-3p	Activation
WDR91	hsa-miR-6509-5p	Activation
WIPI1	hsa-miR-635	Activation
WLS	hsa-miR-1262	Activation
WNT9A	hsa-miR-5008-3p	Activation
WNT9A	hsa-miR-5008-5p	Activation
WRB-SH3BGR	hsa-miR-6508-3p	Activation
WRB-SH3BGR	hsa-miR-6508-5p	Activation
WWP2	hsa-miR-140-3p	Activation
WWP2	hsa-miR-140-5p	Activation
XKR6	hsa-miR-598-3p	Activation
XKR6	hsa-miR-598-5p	Activation
XXYLT1	hsa-miR-3137	Activation
YPEL2	hsa-miR-4729	Activation
ZBTB20	hsa-miR-4796-3p	Activation
ZBTB20	hsa-miR-4796-5p	Activation
ZCRB1	hsa-miR-7851-3p	Activation
ZDHHC14	hsa-miR-3692-3p	Activation
ZDHHC14	hsa-miR-3692-5p	Activation
ZFPM1	hsa-miR-5189-3p	Activation
ZFPM1	hsa-miR-5189-5p	Activation
ZFR	hsa-miR-579-3p	Activation
ZFR	hsa-miR-579-5p	Activation
ZNF107	hsa-miR-6839-3p	Activation
ZNF107	hsa-miR-6839-5p	Activation
ZNF141	hsa-miR-571	Activation
ZNF275	hsa-miR-12129	Activation
ZNF385B	hsa-miR-1258	Activation
ZNF653	hsa-miR-7974	Activation
ZNF710	hsa-miR-3174	Activation
ZNF766	hsa-miR-643	Activation
ZNRF2	hsa-miR-550a-3p	Activation
ZNRF2	hsa-miR-550a-5p	Activation
ZRANB2	hsa-miR-186-3p	Activation
ZRANB2	hsa-miR-186-5p	Activation
ZSCAN22	hsa-miR-6806-3p	Activation
ZSCAN22	hsa-miR-6806-5p	Activation
ZYX	hsa-miR-6892-3p	Activation
ZYX	hsa-miR-6892-5p	Activation
